YYYYMM,dry.obs,normal.obs,monsoon.obs,Year,Month,region,lead_date,dry.for,normal.for,monsoon.for,lead_month
201306,29,1,0,2013,6,AZ_East,201306,25.16,4.36,0.48,04
201306,29,1,0,2013,6,AZ_East,201306,25.84,3.64,0.52,05
201306,29,1,0,2013,6,AZ_East,201306,26.04,3.52,0.44,06
201307,0,9,22,2013,7,AZ_East,201307,6.08,14.6,10.32,04
201307,0,9,22,2013,7,AZ_East,201307,6.6,15.76,8.64,05
201307,0,9,22,2013,7,AZ_East,201307,4.4,18.28,8.32,06
201307,0,9,22,2013,7,AZ_East,201307,0.88,17.64,11.48,07
201308,1,16,14,2013,8,AZ_East,201308,0.8,11.8,18.4,04
201308,1,16,14,2013,8,AZ_East,201308,0.8,12.08,18.12,05
201308,1,16,14,2013,8,AZ_East,201308,1,13.84,16.16,06
201308,1,16,14,2013,8,AZ_East,201308,2.08,13.72,15.2,07
201308,1,16,14,2013,8,AZ_East,201308,6.84,21,2.16,08
201309,8,6,16,2013,9,AZ_East,201309,7.6,13.68,8.72,04
201309,8,6,16,2013,9,AZ_East,201309,7.04,15.72,7.24,05
201309,8,6,16,2013,9,AZ_East,201309,7.76,15.76,6.48,06
201309,8,6,16,2013,9,AZ_East,201309,10.68,14.72,5.6,07
201309,8,6,16,2013,9,AZ_East,201309,10.64,14.56,5.8,08
201310,31,0,0,2013,10,AZ_East,201310,24.48,6.08,0.44,04
201310,31,0,0,2013,10,AZ_East,201310,25.84,4.56,0.6,05
201310,31,0,0,2013,10,AZ_East,201310,26.2,4.44,0.36,06
201310,31,0,0,2013,10,AZ_East,201310,25.56,4.16,0.28,07
201310,31,0,0,2013,10,AZ_East,201310,23.32,6.88,0.8,08
201406,30,0,0,2014,6,AZ_East,201406,24.2,5,0.8,04
201406,30,0,0,2014,6,AZ_East,201406,22.2,6.28,1.52,05
201406,30,0,0,2014,6,AZ_East,201406,27.6,2.12,0.28,06
201407,1,12,18,2014,7,AZ_East,201407,4.36,14.44,12.2,04
201407,1,12,18,2014,7,AZ_East,201407,4.44,15.76,10.8,05
201407,1,12,18,2014,7,AZ_East,201407,6.08,13.92,11,06
201407,1,12,18,2014,7,AZ_East,201407,3.12,14.04,12.84,07
201408,2,13,16,2014,8,AZ_East,201408,1.64,12.04,17.32,04
201408,2,13,16,2014,8,AZ_East,201408,1.56,15.08,14.36,05
201408,2,13,16,2014,8,AZ_East,201408,0.52,11.92,18.56,06
201408,2,13,16,2014,8,AZ_East,201408,1.68,14.08,15.24,07
201408,2,13,16,2014,8,AZ_East,201408,0.84,13.84,15.32,08
201409,4,13,13,2014,9,AZ_East,201409,6.56,14.88,8.56,04
201409,4,13,13,2014,9,AZ_East,201409,7.24,16.16,6.6,05
201409,4,13,13,2014,9,AZ_East,201409,6.16,15.64,8.2,06
201409,4,13,13,2014,9,AZ_East,201409,7.32,15.88,7.8,07
201409,4,13,13,2014,9,AZ_East,201409,6.36,15.36,9.28,08
201410,23,8,0,2014,10,AZ_East,201410,20.08,9.96,0.96,04
201410,23,8,0,2014,10,AZ_East,201410,23,7.44,0.56,05
201410,23,8,0,2014,10,AZ_East,201410,21.2,8.84,0.96,06
201410,23,8,0,2014,10,AZ_East,201410,22.64,6.76,0.6,07
201410,23,8,0,2014,10,AZ_East,201410,21.56,8.32,1.12,08
201506,12,16,2,2015,6,AZ_East,201506,26.2,3.44,0.36,04
201506,12,16,2,2015,6,AZ_East,201506,23.48,6,0.52,05
201506,12,16,2,2015,6,AZ_East,201506,20.44,8.6,0.96,06
201507,0,18,13,2015,7,AZ_East,201507,6,13.92,11.08,04
201507,0,18,13,2015,7,AZ_East,201507,7.64,13.92,9.44,05
201507,0,18,13,2015,7,AZ_East,201507,2.88,16.76,11.36,06
201507,0,18,13,2015,7,AZ_East,201507,0.76,18.28,10.96,07
201508,0,17,14,2015,8,AZ_East,201508,0.8,13.36,16.84,04
201508,0,17,14,2015,8,AZ_East,201508,2.12,13.52,15.36,05
201508,0,17,14,2015,8,AZ_East,201508,1,10.96,19.04,06
201508,0,17,14,2015,8,AZ_East,201508,0.76,10.24,20,07
201508,0,17,14,2015,8,AZ_East,201508,3.56,19.24,7.2,08
201509,0,28,2,2015,9,AZ_East,201509,5.04,16.04,8.92,04
201509,0,28,2,2015,9,AZ_East,201509,7.92,14.6,7.48,05
201509,0,28,2,2015,9,AZ_East,201509,5.92,15.64,8.44,06
201509,0,28,2,2015,9,AZ_East,201509,5.72,16.24,9.04,07
201509,0,28,2,2015,9,AZ_East,201509,4.08,15.72,11.2,08
201510,13,15,3,2015,10,AZ_East,201510,21.4,8.84,0.76,04
201510,13,15,3,2015,10,AZ_East,201510,19.68,9.72,1.6,05
201510,13,15,3,2015,10,AZ_East,201510,18.68,10.52,1.8,06
201510,13,15,3,2015,10,AZ_East,201510,20.32,8.36,1.32,07
201510,13,15,3,2015,10,AZ_East,201510,19.72,9.8,1.48,08
201606,17,12,1,2016,6,AZ_East,201606,23.88,5.68,0.44,04
201606,17,12,1,2016,6,AZ_East,201606,21.48,7.4,1.12,05
201606,17,12,1,2016,6,AZ_East,201606,23.44,6.2,0.36,06
201607,9,15,7,2016,7,AZ_East,201607,5.96,14.2,10.84,04
201607,9,15,7,2016,7,AZ_East,201607,2.52,13.72,14.76,05
201607,9,15,7,2016,7,AZ_East,201607,4.36,15.44,11.2,06
201607,9,15,7,2016,7,AZ_East,201607,10.84,12.08,7.08,07
201608,0,22,9,2016,8,AZ_East,201608,0.64,10.84,19.52,04
201608,0,22,9,2016,8,AZ_East,201608,1.08,10.36,19.56,05
201608,0,22,9,2016,8,AZ_East,201608,0.72,12.6,17.68,06
201608,0,22,9,2016,8,AZ_East,201608,1.52,14.84,14.64,07
201608,0,22,9,2016,8,AZ_East,201608,0.84,12.28,16.88,08
201609,9,17,4,2016,9,AZ_East,201609,5.12,16.44,8.44,04
201609,9,17,4,2016,9,AZ_East,201609,6.92,16.2,6.88,05
201609,9,17,4,2016,9,AZ_East,201609,6.56,15.52,7.92,06
201609,9,17,4,2016,9,AZ_East,201609,9.2,14.52,7.28,07
201609,9,17,4,2016,9,AZ_East,201609,8.32,15,7.68,08
201610,22,9,0,2016,10,AZ_East,201610,22.72,6.68,1.6,04
201610,22,9,0,2016,10,AZ_East,201610,22.28,7.64,1.08,05
201610,22,9,0,2016,10,AZ_East,201610,26.12,4.64,0.24,06
201610,22,9,0,2016,10,AZ_East,201610,25,4.92,0.08,07
201610,22,9,0,2016,10,AZ_East,201610,25.68,5.2,0.12,08
201706,26,4,0,2017,6,AZ_East,201706,25.44,3.96,0.6,04
201706,26,4,0,2017,6,AZ_East,201706,24.76,4.32,0.92,05
201706,26,4,0,2017,6,AZ_East,201706,23.08,6.52,0.4,06
201707,5,4,22,2017,7,AZ_East,201707,6.24,15.2,9.56,04
201707,5,4,22,2017,7,AZ_East,201707,4.76,15.68,10.56,05
201707,5,4,22,2017,7,AZ_East,201707,6.44,14.88,9.68,06
201707,5,4,22,2017,7,AZ_East,201707,6.68,13.92,9.4,07
201708,2,18,11,2017,8,AZ_East,201708,1.08,13.24,16.68,04
201708,2,18,11,2017,8,AZ_East,201708,0.68,12.44,17.88,05
201708,2,18,11,2017,8,AZ_East,201708,1.68,15.72,13.6,06
201708,2,18,11,2017,8,AZ_East,201708,1.76,14.36,14.88,07
201708,2,18,11,2017,8,AZ_East,201708,1.52,16.04,12.44,08
201709,11,16,3,2017,9,AZ_East,201709,7.68,16,6.32,04
201709,11,16,3,2017,9,AZ_East,201709,9.6,14.04,6.36,05
201709,11,16,3,2017,9,AZ_East,201709,7.04,16.08,6.88,06
201709,11,16,3,2017,9,AZ_East,201709,11.88,15.48,3.64,07
201709,11,16,3,2017,9,AZ_East,201709,8.48,16,6.52,08
201710,27,4,0,2017,10,AZ_East,201710,22.52,6.96,1.52,04
201710,27,4,0,2017,10,AZ_East,201710,24.72,5.48,0.8,05
201710,27,4,0,2017,10,AZ_East,201710,24.28,6.24,0.48,06
201710,27,4,0,2017,10,AZ_East,201710,24.24,5.4,0.36,07
201710,27,4,0,2017,10,AZ_East,201710,23.84,6.2,0.96,08
201806,27,3,0,2018,6,AZ_East,201806,22.08,6.84,1.08,04
201806,27,3,0,2018,6,AZ_East,201806,20.94,7.69,1.37,05
201806,27,3,0,2018,6,AZ_East,201806,21.96,6.84,1.2,06
201807,5,6,20,2018,7,AZ_East,201807,3.35,16.94,10.71,04
201807,5,6,20,2018,7,AZ_East,201807,2.41,16,12.59,05
201807,5,6,20,2018,7,AZ_East,201807,2.53,15.61,12.86,06
201807,5,6,20,2018,7,AZ_East,201807,5.75,12.51,11.75,07
201808,2,14,15,2018,8,AZ_East,201808,1.08,11.63,18.29,04
201808,2,14,15,2018,8,AZ_East,201808,0.9,11.71,18.39,05
201808,2,14,15,2018,8,AZ_East,201808,0.47,11.25,19.27,06
201808,2,14,15,2018,8,AZ_East,201808,1.27,15.1,14.63,07
201808,2,14,15,2018,8,AZ_East,201808,1.67,15.2,13.14,08
201809,9,21,0,2018,9,AZ_East,201809,6.84,15.9,7.25,04
201809,9,21,0,2018,9,AZ_East,201809,8.24,15.65,6.12,05
201809,9,21,0,2018,9,AZ_East,201809,5.24,15.53,9.24,06
201809,9,21,0,2018,9,AZ_East,201809,8.49,15.94,6.57,07
201809,9,21,0,2018,9,AZ_East,201809,9.29,13.45,8.25,08
201810,15,12,4,2018,10,AZ_East,201810,22.18,7.84,0.98,04
201810,15,12,4,2018,10,AZ_East,201810,20.53,9.45,1.02,05
201810,15,12,4,2018,10,AZ_East,201810,22.31,8,0.69,06
201810,15,12,4,2018,10,AZ_East,201810,23.08,6.43,0.49,07
201810,15,12,4,2018,10,AZ_East,201810,21.69,8.43,0.88,08
201906,28,2,0,2019,6,AZ_East,201906,24.55,5.12,0.33,04
201906,28,2,0,2019,6,AZ_East,201906,24.08,5.22,0.71,05
201906,28,2,0,2019,6,AZ_East,201906,26,3.75,0.25,06
201907,7,17,7,2019,7,AZ_East,201907,6.25,14.96,9.78,04
201907,7,17,7,2019,7,AZ_East,201907,5.73,14.8,10.47,05
201907,7,17,7,2019,7,AZ_East,201907,7.51,14.06,9.43,06
201907,7,17,7,2019,7,AZ_East,201907,11.98,12.47,5.55,07
201908,6,20,5,2019,8,AZ_East,201908,1.63,11.86,17.51,04
201908,6,20,5,2019,8,AZ_East,201908,0.98,14.35,15.67,05
201908,6,20,5,2019,8,AZ_East,201908,1.43,14.55,15.02,06
201908,6,20,5,2019,8,AZ_East,201908,1.84,15.2,13.96,07
201908,6,20,5,2019,8,AZ_East,201908,1.67,16.8,11.53,08
201909,5,22,3,2019,9,AZ_East,201909,7,16.16,6.84,04
201909,5,22,3,2019,9,AZ_East,201909,7.2,15.57,7.24,05
201909,5,22,3,2019,9,AZ_East,201909,7.43,16.47,6.1,06
201909,5,22,3,2019,9,AZ_East,201909,10.2,15.27,5.53,07
201909,5,22,3,2019,9,AZ_East,201909,7.2,16.06,7.75,08
201910,30,1,0,2019,10,AZ_East,201910,21.96,7.96,1.08,04
201910,30,1,0,2019,10,AZ_East,201910,22.39,7.71,0.9,05
201910,30,1,0,2019,10,AZ_East,201910,22.67,7.8,0.53,06
201910,30,1,0,2019,10,AZ_East,201910,24.39,5.18,0.43,07
201910,30,1,0,2019,10,AZ_East,201910,22.75,7.22,1.04,08
202006,29,1,0,2020,6,AZ_East,202006,25.12,4.63,0.25,04
202006,29,1,0,2020,6,AZ_East,202006,24.35,5.29,0.35,05
202006,29,1,0,2020,6,AZ_East,202006,25.78,3.65,0.57,06
202007,7,23,1,2020,7,AZ_East,202007,6.02,13.39,11.59,04
202007,7,23,1,2020,7,AZ_East,202007,4.86,15.25,10.88,05
202007,7,23,1,2020,7,AZ_East,202007,4.76,15.43,10.8,06
202007,7,23,1,2020,7,AZ_East,202007,12.71,9.98,7.31,07
202008,8,22,1,2020,8,AZ_East,202008,0.8,12.69,17.51,04
202008,8,22,1,2020,8,AZ_East,202008,1.06,12.37,17.57,05
202008,8,22,1,2020,8,AZ_East,202008,0.63,11.49,18.88,06
202008,8,22,1,2020,8,AZ_East,202008,1.43,13.2,16.37,07
202008,8,22,1,2020,8,AZ_East,202008,8.98,15.18,5.84,08
202009,26,4,0,2020,9,AZ_East,202009,7.31,15.75,6.94,04
202009,26,4,0,2020,9,AZ_East,202009,8.14,15.06,6.8,05
202009,26,4,0,2020,9,AZ_East,202009,5.84,15.65,8.51,06
202009,26,4,0,2020,9,AZ_East,202009,10.37,14.33,6.29,07
202009,26,4,0,2020,9,AZ_East,202009,10.53,13.61,6.86,08
202010,31,0,0,2020,10,AZ_East,202010,23.49,6.69,0.82,04
202010,31,0,0,2020,10,AZ_East,202010,24.84,5.57,0.59,05
202010,31,0,0,2020,10,AZ_East,202010,23.82,6.39,0.78,06
202010,31,0,0,2020,10,AZ_East,202010,26,3.55,0.45,07
202010,31,0,0,2020,10,AZ_East,202010,23.61,6.8,0.59,08
202106,23,6,1,2021,6,AZ_East,202106,23.04,6.2,0.76,04
202106,23,6,1,2021,6,AZ_East,202106,23.98,5.27,0.75,05
202106,23,6,1,2021,6,AZ_East,202106,26.39,3.41,0.2,06
202107,0,6,25,2021,7,AZ_East,202107,4.04,15.35,11.61,04
202107,0,6,25,2021,7,AZ_East,202107,4.18,17.02,9.8,05
202107,0,6,25,2021,7,AZ_East,202107,4.2,15.24,11.57,06
202107,0,6,25,2021,7,AZ_East,202107,1.94,19.1,8.96,07
202108,0,18,13,2021,8,AZ_East,202108,0.94,10.57,19.49,04
202108,0,18,13,2021,8,AZ_East,202108,1.31,11.94,17.75,05
202108,0,18,13,2021,8,AZ_East,202108,1.63,14.63,14.75,06
202108,0,18,13,2021,8,AZ_East,202108,1.9,17.43,11.67,07
202108,0,18,13,2021,8,AZ_East,202108,1.29,16.02,12.69,08
202109,7,20,3,2021,9,AZ_East,202109,9.08,14.18,6.75,04
202109,7,20,3,2021,9,AZ_East,202109,8.49,14.43,7.08,05
202109,7,20,3,2021,9,AZ_East,202109,9.33,14.59,6.08,06
202109,7,20,3,2021,9,AZ_East,202109,12.25,12.65,6.1,07
202109,7,20,3,2021,9,AZ_East,202109,11.1,13.2,6.71,08
202110,25,6,0,2021,10,AZ_East,202110,24.82,5.76,0.41,04
202110,25,6,0,2021,10,AZ_East,202110,24.88,5.8,0.31,05
202110,25,6,0,2021,10,AZ_East,202110,25.8,4.76,0.43,06
202110,25,6,0,2021,10,AZ_East,202110,27.02,2.86,0.12,07
202110,25,6,0,2021,10,AZ_East,202110,25.47,5.1,0.43,08
202206,19,11,0,2022,6,AZ_East,202206,22.78,6.45,0.76,04
202206,19,11,0,2022,6,AZ_East,202206,23.41,5.92,0.67,05
202206,19,11,0,2022,6,AZ_East,202206,23.96,5.25,0.78,06
202207,0,15,16,2022,7,AZ_East,202207,2.71,15,13.29,04
202207,0,15,16,2022,7,AZ_East,202207,2.82,16.06,12.12,05
202207,0,15,16,2022,7,AZ_East,202207,2.76,17,11.24,06
202207,0,15,16,2022,7,AZ_East,202207,4.67,19.57,5.76,07
202208,0,3,28,2022,8,AZ_East,202208,0.9,11.86,18.24,04
202208,0,3,28,2022,8,AZ_East,202208,0.82,11.33,18.84,05
202208,0,3,28,2022,8,AZ_East,202208,0.92,12.37,17.71,06
202208,0,3,28,2022,8,AZ_East,202208,1.35,14.67,14.98,07
202208,0,3,28,2022,8,AZ_East,202208,0.29,6.88,22.82,08
202209,2,21,7,2022,9,AZ_East,202209,7.27,14.12,8.61,04
202209,2,21,7,2022,9,AZ_East,202209,6.84,15.75,7.41,05
202209,2,21,7,2022,9,AZ_East,202209,8.33,14.04,7.63,06
202209,2,21,7,2022,9,AZ_East,202209,9.49,14.59,6.92,07
202209,2,21,7,2022,9,AZ_East,202209,7.14,15.53,8.33,08
202210,17,14,0,2022,10,AZ_East,202210,24.24,5.9,0.86,04
202210,17,14,0,2022,10,AZ_East,202210,26.57,4.04,0.39,05
202210,17,14,0,2022,10,AZ_East,202210,24.47,6.06,0.47,06
202210,17,14,0,2022,10,AZ_East,202210,26.84,2.92,0.24,07
202210,17,14,0,2022,10,AZ_East,202210,25.88,4.69,0.43,08
202306,30,0,0,2023,6,AZ_East,202306,24.98,4.47,0.55,04
202306,30,0,0,2023,6,AZ_East,202306,27.63,2.18,0.2,05
202306,30,0,0,2023,6,AZ_East,202306,28.39,1.55,0.06,06
202307,9,19,3,2023,7,AZ_East,202307,7.65,14.39,8.96,04
202307,9,19,3,2023,7,AZ_East,202307,9.57,15.2,6.24,05
202307,9,19,3,2023,7,AZ_East,202307,8.65,15.53,6.82,06
202307,9,19,3,2023,7,AZ_East,202307,14.86,10.96,4.18,07
202308,2,10,19,2023,8,AZ_East,202308,1.98,13.67,15.35,04
202308,2,10,19,2023,8,AZ_East,202308,2.35,15.8,12.84,05
202308,2,10,19,2023,8,AZ_East,202308,1.63,14.24,15.14,06
202308,2,10,19,2023,8,AZ_East,202308,4.2,15.14,11.67,07
202308,2,10,19,2023,8,AZ_East,202308,7.47,15.31,7.22,08
202309,17,7,6,2023,9,AZ_East,202309,7.67,15.18,7.16,04
202309,17,7,6,2023,9,AZ_East,202309,10.02,13.33,6.65,05
202309,17,7,6,2023,9,AZ_East,202309,9.37,16.14,4.49,06
202309,17,7,6,2023,9,AZ_East,202309,13.27,13.14,4.59,07
202309,17,7,6,2023,9,AZ_East,202309,10.9,14.61,5.49,08
202310,29,2,0,2023,10,AZ_East,202310,22.39,7.88,0.73,04
202310,29,2,0,2023,10,AZ_East,202310,23.88,6.61,0.51,05
202310,29,2,0,2023,10,AZ_East,202310,24.96,5.55,0.49,06
202310,29,2,0,2023,10,AZ_East,202310,26.35,3.47,0.18,07
202310,29,2,0,2023,10,AZ_East,202310,24.82,5.73,0.45,08
197006,20,10,0,1970,6,AZ_West,NA,NA,NA,NA,NA
197007,2,19,10,1970,7,AZ_West,NA,NA,NA,NA,NA
197008,0,13,18,1970,8,AZ_West,NA,NA,NA,NA,NA
197009,19,10,1,1970,9,AZ_West,NA,NA,NA,NA,NA
197010,28,3,0,1970,10,AZ_West,NA,NA,NA,NA,NA
197106,28,2,0,1971,6,AZ_West,NA,NA,NA,NA,NA
197107,10,13,8,1971,7,AZ_West,NA,NA,NA,NA,NA
197108,0,5,26,1971,8,AZ_West,NA,NA,NA,NA,NA
197109,20,9,1,1971,9,AZ_West,NA,NA,NA,NA,NA
197110,26,5,0,1971,10,AZ_West,NA,NA,NA,NA,NA
197206,9,14,7,1972,6,AZ_West,NA,NA,NA,NA,NA
197207,8,21,2,1972,7,AZ_West,NA,NA,NA,NA,NA
197208,2,20,9,1972,8,AZ_West,NA,NA,NA,NA,NA
197209,15,5,10,1972,9,AZ_West,NA,NA,NA,NA,NA
197210,10,14,7,1972,10,AZ_West,NA,NA,NA,NA,NA
197306,20,10,0,1973,6,AZ_West,NA,NA,NA,NA,NA
197307,8,17,6,1973,7,AZ_West,NA,NA,NA,NA,NA
197308,3,17,11,1973,8,AZ_West,NA,NA,NA,NA,NA
197309,23,7,0,1973,9,AZ_West,NA,NA,NA,NA,NA
197310,31,0,0,1973,10,AZ_West,NA,NA,NA,NA,NA
197406,30,0,0,1974,6,AZ_West,NA,NA,NA,NA,NA
197407,7,10,14,1974,7,AZ_West,NA,NA,NA,NA,NA
197408,20,5,6,1974,8,AZ_West,NA,NA,NA,NA,NA
197409,10,18,2,1974,9,AZ_West,NA,NA,NA,NA,NA
197410,12,18,1,1974,10,AZ_West,NA,NA,NA,NA,NA
197506,25,5,0,1975,6,AZ_West,NA,NA,NA,NA,NA
197507,2,14,15,1975,7,AZ_West,NA,NA,NA,NA,NA
197508,13,17,1,1975,8,AZ_West,NA,NA,NA,NA,NA
197509,11,9,10,1975,9,AZ_West,NA,NA,NA,NA,NA
197510,31,0,0,1975,10,AZ_West,NA,NA,NA,NA,NA
197606,28,2,0,1976,6,AZ_West,NA,NA,NA,NA,NA
197607,6,12,13,1976,7,AZ_West,NA,NA,NA,NA,NA
197608,4,23,4,1976,8,AZ_West,NA,NA,NA,NA,NA
197609,1,20,9,1976,9,AZ_West,NA,NA,NA,NA,NA
197610,25,5,1,1976,10,AZ_West,NA,NA,NA,NA,NA
197706,14,15,1,1977,6,AZ_West,NA,NA,NA,NA,NA
197707,4,15,12,1977,7,AZ_West,NA,NA,NA,NA,NA
197708,0,15,16,1977,8,AZ_West,NA,NA,NA,NA,NA
197709,6,20,4,1977,9,AZ_West,NA,NA,NA,NA,NA
197710,21,8,2,1977,10,AZ_West,NA,NA,NA,NA,NA
197806,27,3,0,1978,6,AZ_West,NA,NA,NA,NA,NA
197807,8,18,5,1978,7,AZ_West,NA,NA,NA,NA,NA
197808,10,13,8,1978,8,AZ_West,NA,NA,NA,NA,NA
197809,6,20,4,1978,9,AZ_West,NA,NA,NA,NA,NA
197810,25,5,1,1978,10,AZ_West,NA,NA,NA,NA,NA
197906,27,3,0,1979,6,AZ_West,NA,NA,NA,NA,NA
197907,11,14,6,1979,7,AZ_West,NA,NA,NA,NA,NA
197908,8,11,12,1979,8,AZ_West,NA,NA,NA,NA,NA
197909,14,16,0,1979,9,AZ_West,NA,NA,NA,NA,NA
197910,28,3,0,1979,10,AZ_West,NA,NA,NA,NA,NA
198006,27,2,1,1980,6,AZ_West,NA,NA,NA,NA,NA
198007,2,17,12,1980,7,AZ_West,NA,NA,NA,NA,NA
198008,4,18,9,1980,8,AZ_West,NA,NA,NA,NA,NA
198009,10,14,6,1980,9,AZ_West,NA,NA,NA,NA,NA
198010,28,3,0,1980,10,AZ_West,NA,NA,NA,NA,NA
198106,9,19,2,1981,6,AZ_West,198106,23.08,6.48,0.44,04
198106,9,19,2,1981,6,AZ_West,198106,25,4.76,0.24,05
198106,9,19,2,1981,6,AZ_West,198106,21.76,7.8,0.44,06
198107,0,19,12,1981,7,AZ_West,198107,6.64,14.76,9.6,04
198107,0,19,12,1981,7,AZ_West,198107,7.24,15.92,7.84,05
198107,0,19,12,1981,7,AZ_West,198107,8.04,15.52,7.44,06
198107,0,19,12,1981,7,AZ_West,198107,7.6,16.92,5.48,07
198108,2,15,14,1981,8,AZ_West,198108,1.12,15,14.88,04
198108,2,15,14,1981,8,AZ_West,198108,3.32,14.68,13,05
198108,2,15,14,1981,8,AZ_West,198108,3.48,14.68,12.84,06
198108,2,15,14,1981,8,AZ_West,198108,3.48,15.52,12,07
198108,2,15,14,1981,8,AZ_West,198108,7.96,16.28,5.76,08
198109,4,20,6,1981,9,AZ_West,198109,8.44,14.68,6.88,04
198109,4,20,6,1981,9,AZ_West,198109,11.52,14.32,4.16,05
198109,4,20,6,1981,9,AZ_West,198109,10.88,13.68,5.44,06
198109,4,20,6,1981,9,AZ_West,198109,13.56,13.16,4.28,07
198109,4,20,6,1981,9,AZ_West,198109,13.12,13.84,4.04,08
198110,20,9,2,1981,10,AZ_West,198110,24.08,6,0.92,04
198110,20,9,2,1981,10,AZ_West,198110,21.84,8.4,0.76,05
198110,20,9,2,1981,10,AZ_West,198110,25,5.68,0.32,06
198110,20,9,2,1981,10,AZ_West,198110,23.88,5.76,0.36,07
198110,20,9,2,1981,10,AZ_West,198110,22.6,7.88,0.52,08
198206,17,13,0,1982,6,AZ_West,198206,25.4,4.56,0.04,04
198206,17,13,0,1982,6,AZ_West,198206,23.8,5.56,0.64,05
198206,17,13,0,1982,6,AZ_West,198206,27.08,2.84,0.08,06
198207,2,18,11,1982,7,AZ_West,198207,8,15.72,7.28,04
198207,2,18,11,1982,7,AZ_West,198207,9.4,14.96,6.64,05
198207,2,18,11,1982,7,AZ_West,198207,9.6,15.8,5.6,06
198207,2,18,11,1982,7,AZ_West,198207,6.56,15,8.44,07
198208,0,6,25,1982,8,AZ_West,198208,1.88,14.48,14.64,04
198208,0,6,25,1982,8,AZ_West,198208,1.92,16.24,12.84,05
198208,0,6,25,1982,8,AZ_West,198208,3.32,15.48,12.2,06
198208,0,6,25,1982,8,AZ_West,198208,4.36,17.24,9.4,07
198208,0,6,25,1982,8,AZ_West,198208,0.68,14.52,14.8,08
198209,1,18,11,1982,9,AZ_West,198209,6.24,15.48,8.28,04
198209,1,18,11,1982,9,AZ_West,198209,8.56,16.76,4.68,05
198209,1,18,11,1982,9,AZ_West,198209,9.4,15.28,5.32,06
198209,1,18,11,1982,9,AZ_West,198209,9.88,16.64,4.48,07
198209,1,18,11,1982,9,AZ_West,198209,10.16,15.72,5.12,08
198210,27,4,0,1982,10,AZ_West,198210,19.72,9.4,1.88,04
198210,27,4,0,1982,10,AZ_West,198210,21.88,8.6,0.52,05
198210,27,4,0,1982,10,AZ_West,198210,22.12,8.28,0.6,06
198210,27,4,0,1982,10,AZ_West,198210,21.72,7.4,0.88,07
198210,27,4,0,1982,10,AZ_West,198210,20.24,9.08,1.68,08
198306,13,17,0,1983,6,AZ_West,198306,22.36,7.32,0.32,04
198306,13,17,0,1983,6,AZ_West,198306,19.2,10.44,0.36,05
198306,13,17,0,1983,6,AZ_West,198306,18.6,11,0.4,06
198307,3,16,12,1983,7,AZ_West,198307,13.72,14.4,2.88,04
198307,3,16,12,1983,7,AZ_West,198307,14.68,13.16,3.16,05
198307,3,16,12,1983,7,AZ_West,198307,12.2,14.36,4.44,06
198307,3,16,12,1983,7,AZ_West,198307,9.92,15.84,4.24,07
198308,0,6,25,1983,8,AZ_West,198308,5.72,17.2,8.08,04
198308,0,6,25,1983,8,AZ_West,198308,5.8,17.4,7.8,05
198308,0,6,25,1983,8,AZ_West,198308,4.88,16.36,9.76,06
198308,0,6,25,1983,8,AZ_West,198308,5.8,15.92,9.28,07
198308,0,6,25,1983,8,AZ_West,198308,1.52,6.8,21.68,08
198309,0,10,20,1983,9,AZ_West,198309,12.76,13.68,3.56,04
198309,0,10,20,1983,9,AZ_West,198309,8.92,15.68,5.4,05
198309,0,10,20,1983,9,AZ_West,198309,10.84,14.96,4.2,06
198309,0,10,20,1983,9,AZ_West,198309,13.16,13.8,4.04,07
198309,0,10,20,1983,9,AZ_West,198309,7.2,16.4,7.4,08
198310,9,15,7,1983,10,AZ_West,198310,22.56,8.16,0.28,04
198310,9,15,7,1983,10,AZ_West,198310,23.76,6.92,0.32,05
198310,9,15,7,1983,10,AZ_West,198310,24.04,6.64,0.32,06
198310,9,15,7,1983,10,AZ_West,198310,23.84,5.76,0.4,07
198310,9,15,7,1983,10,AZ_West,198310,18.6,11.52,0.88,08
198406,14,12,4,1984,6,AZ_West,198406,23.8,5.88,0.32,04
198406,14,12,4,1984,6,AZ_West,198406,23.28,5.84,0.88,05
198406,14,12,4,1984,6,AZ_West,198406,20.84,8.72,0.44,06
198407,0,4,27,1984,7,AZ_West,198407,8.4,15.56,7.04,04
198407,0,4,27,1984,7,AZ_West,198407,7,17.08,6.92,05
198407,0,4,27,1984,7,AZ_West,198407,4.36,16.28,10.36,06
198407,0,4,27,1984,7,AZ_West,198407,0.8,16.6,12.6,07
198408,0,3,28,1984,8,AZ_West,198408,2.08,15.2,13.72,04
198408,0,3,28,1984,8,AZ_West,198408,1.44,13.96,15.6,05
198408,0,3,28,1984,8,AZ_West,198408,1.72,13.72,15.56,06
198408,0,3,28,1984,8,AZ_West,198408,2.4,12.6,16,07
198408,0,3,28,1984,8,AZ_West,198408,0.72,11.92,17.36,08
198409,2,16,12,1984,9,AZ_West,198409,8.88,15.76,5.36,04
198409,2,16,12,1984,9,AZ_West,198409,10,14.2,5.8,05
198409,2,16,12,1984,9,AZ_West,198409,6.76,17.28,5.96,06
198409,2,16,12,1984,9,AZ_West,198409,11.68,12.84,6.48,07
198409,2,16,12,1984,9,AZ_West,198409,9.64,16.84,4.52,08
198410,19,12,0,1984,10,AZ_West,198410,23.4,7.16,0.44,04
