YYYYMM,dry.obs,normal.obs,monsoon.obs,Year,Month,region,lead_date,dry.for,normal.for,monsoon.for,lead_month,Date,Glen_Hoover,Parker_Imperial,Imperial_Mex,Total_Below_Parker
201008,0,17,14,2010,8,AZ_East,201008,1,13.24,16.76,04,2010-08-31T00:00:00Z,113821.54,-32945.34,-15135.45,-48080.78999999999
201008,0,17,14,2010,8,AZ_East,201008,0.36,10.32,20.32,05,2010-08-31T00:00:00Z,113821.54,-32945.34,-15135.45,-48080.78999999999
201008,0,17,14,2010,8,AZ_East,201008,0.24,9.72,21.04,06,2010-08-31T00:00:00Z,113821.54,-32945.34,-15135.45,-48080.78999999999
201008,0,17,14,2010,8,AZ_East,201008,2.56,13.68,14.76,07,2010-08-31T00:00:00Z,113821.54,-32945.34,-15135.45,-48080.78999999999
201008,0,17,14,2010,8,AZ_East,201008,0.76,12.2,17.04,08,2010-08-31T00:00:00Z,113821.54,-32945.34,-15135.45,-48080.78999999999
201009,15,15,0,2010,9,AZ_East,201009,8.28,13.64,8.08,04,2010-09-30T00:00:00Z,78927.15,-26487.17,-8495.72,-34982.89
201009,15,15,0,2010,9,AZ_East,201009,10.56,12.72,6.72,05,2010-09-30T00:00:00Z,78927.15,-26487.17,-8495.72,-34982.89
201009,15,15,0,2010,9,AZ_East,201009,9.72,13.4,6.88,06,2010-09-30T00:00:00Z,78927.15,-26487.17,-8495.72,-34982.89
201009,15,15,0,2010,9,AZ_East,201009,15.52,12.04,3.44,07,2010-09-30T00:00:00Z,78927.15,-26487.17,-8495.72,-34982.89
201009,15,15,0,2010,9,AZ_East,201009,10.6,14.92,5.48,08,2010-09-30T00:00:00Z,78927.15,-26487.17,-8495.72,-34982.89
201010,22,9,0,2010,10,AZ_East,201010,27.04,3.88,0.08,04,2010-10-31T00:00:00Z,89665.23,-10084.83,-11085.85,-21170.68
201010,22,9,0,2010,10,AZ_East,201010,28.08,2.84,0.08,05,2010-10-31T00:00:00Z,89665.23,-10084.83,-11085.85,-21170.68
201010,22,9,0,2010,10,AZ_East,201010,27.04,3.6,0.36,06,2010-10-31T00:00:00Z,89665.23,-10084.83,-11085.85,-21170.68
201010,22,9,0,2010,10,AZ_East,201010,28.8,1.2,0,07,2010-10-31T00:00:00Z,89665.23,-10084.83,-11085.85,-21170.68
201010,22,9,0,2010,10,AZ_East,201010,29.6,1.4,0,08,2010-10-31T00:00:00Z,89665.23,-10084.83,-11085.85,-21170.68
201106,29,1,0,2011,6,AZ_East,201106,27.44,2.48,0.08,04,2011-06-30T00:00:00Z,73509.96,-51296.07,-8334.87,-59630.94
201106,29,1,0,2011,6,AZ_East,201106,27.56,2.24,0.2,05,2011-06-30T00:00:00Z,73509.96,-51296.07,-8334.87,-59630.94
201106,29,1,0,2011,6,AZ_East,201106,28.4,1.52,0.08,06,2011-06-30T00:00:00Z,73509.96,-51296.07,-8334.87,-59630.94
201107,4,10,17,2011,7,AZ_East,201107,8.88,14.36,7.76,04,2011-07-31T00:00:00Z,57447.41,-48900.09,-5393.57,-54293.659999999996
201107,4,10,17,2011,7,AZ_East,201107,5.64,17,8.36,05,2011-07-31T00:00:00Z,57447.41,-48900.09,-5393.57,-54293.659999999996
201107,4,10,17,2011,7,AZ_East,201107,6.84,15.36,8.8,06,2011-07-31T00:00:00Z,57447.41,-48900.09,-5393.57,-54293.659999999996
201107,4,10,17,2011,7,AZ_East,201107,4.2,18.16,7.64,07,2011-07-31T00:00:00Z,57447.41,-48900.09,-5393.57,-54293.659999999996
201108,1,19,11,2011,8,AZ_East,201108,2.12,14.88,14,04,2011-08-31T00:00:00Z,81002.82,-39458.29,2976.84,-36481.45
201108,1,19,11,2011,8,AZ_East,201108,1.2,11.32,18.48,05,2011-08-31T00:00:00Z,81002.82,-39458.29,2976.84,-36481.45
201108,1,19,11,2011,8,AZ_East,201108,0.6,11.28,19.12,06,2011-08-31T00:00:00Z,81002.82,-39458.29,2976.84,-36481.45
201108,1,19,11,2011,8,AZ_East,201108,2.16,16,12.84,07,2011-08-31T00:00:00Z,81002.82,-39458.29,2976.84,-36481.45
201108,1,19,11,2011,8,AZ_East,201108,4.68,15.28,10.04,08,2011-08-31T00:00:00Z,81002.82,-39458.29,2976.84,-36481.45
201109,12,14,4,2011,9,AZ_East,201109,10.52,14.4,5.08,04,2011-09-30T00:00:00Z,93872.13,-30253.87,10460.27,-19793.6
201109,12,14,4,2011,9,AZ_East,201109,9.6,13.84,6.56,05,2011-09-30T00:00:00Z,93872.13,-30253.87,10460.27,-19793.6
201109,12,14,4,2011,9,AZ_East,201109,9.84,14.36,5.8,06,2011-09-30T00:00:00Z,93872.13,-30253.87,10460.27,-19793.6
201109,12,14,4,2011,9,AZ_East,201109,11.4,14.8,4.8,07,2011-09-30T00:00:00Z,93872.13,-30253.87,10460.27,-19793.6
201109,12,14,4,2011,9,AZ_East,201109,14.08,12.28,4.64,08,2011-09-30T00:00:00Z,93872.13,-30253.87,10460.27,-19793.6
201110,26,5,0,2011,10,AZ_East,201110,25.92,4.52,0.56,04,2011-10-31T00:00:00Z,80503.68,-27032.55,5779.02,-21253.53
201110,26,5,0,2011,10,AZ_East,201110,27.04,3.88,0.08,05,2011-10-31T00:00:00Z,80503.68,-27032.55,5779.02,-21253.53
201110,26,5,0,2011,10,AZ_East,201110,27.64,3.32,0.04,06,2011-10-31T00:00:00Z,80503.68,-27032.55,5779.02,-21253.53
201110,26,5,0,2011,10,AZ_East,201110,27.2,2.72,0.08,07,2011-10-31T00:00:00Z,80503.68,-27032.55,5779.02,-21253.53
201110,26,5,0,2011,10,AZ_East,201110,27.68,3.08,0.24,08,2011-10-31T00:00:00Z,80503.68,-27032.55,5779.02,-21253.53
201206,29,1,0,2012,6,AZ_East,201206,24.72,4.84,0.44,04,2012-06-30T00:00:00Z,9875.72,-57331.83,-5418.53,-62750.36
201206,29,1,0,2012,6,AZ_East,201206,24.84,4.36,0.8,05,2012-06-30T00:00:00Z,9875.72,-57331.83,-5418.53,-62750.36
201206,29,1,0,2012,6,AZ_East,201206,26.36,3.32,0.32,06,2012-06-30T00:00:00Z,9875.72,-57331.83,-5418.53,-62750.36
201207,2,15,14,2012,7,AZ_East,201207,4.12,17.08,9.8,04,2012-07-31T00:00:00Z,53879.26,-17894.65,-16034.39,-33929.04
201207,2,15,14,2012,7,AZ_East,201207,5.12,14.8,11.08,05,2012-07-31T00:00:00Z,53879.26,-17894.65,-16034.39,-33929.04
201207,2,15,14,2012,7,AZ_East,201207,4.28,16.52,10.2,06,2012-07-31T00:00:00Z,53879.26,-17894.65,-16034.39,-33929.04
201207,2,15,14,2012,7,AZ_East,201207,4.68,15.04,10.28,07,2012-07-31T00:00:00Z,53879.26,-17894.65,-16034.39,-33929.04
201208,0,15,16,2012,8,AZ_East,201208,1.04,13.6,16.36,04,2012-08-31T00:00:00Z,153992.24,-23445.79,5917.78,-17528.010000000002
201208,0,15,16,2012,8,AZ_East,201208,1.44,13.24,16.32,05,2012-08-31T00:00:00Z,153992.24,-23445.79,5917.78,-17528.010000000002
201208,0,15,16,2012,8,AZ_East,201208,1.92,12.96,16.12,06,2012-08-31T00:00:00Z,153992.24,-23445.79,5917.78,-17528.010000000002
201208,0,15,16,2012,8,AZ_East,201208,3.2,16.6,11.2,07,2012-08-31T00:00:00Z,153992.24,-23445.79,5917.78,-17528.010000000002
201208,0,15,16,2012,8,AZ_East,201208,0.72,15.12,14.16,08,2012-08-31T00:00:00Z,153992.24,-23445.79,5917.78,-17528.010000000002
201209,13,11,6,2012,9,AZ_East,201209,8.48,14.68,6.84,04,2012-09-30T00:00:00Z,95108.83,-43057.81,-5761.76,-48819.57
201209,13,11,6,2012,9,AZ_East,201209,9.84,13.68,6.48,05,2012-09-30T00:00:00Z,95108.83,-43057.81,-5761.76,-48819.57
201209,13,11,6,2012,9,AZ_East,201209,9.6,14.04,6.36,06,2012-09-30T00:00:00Z,95108.83,-43057.81,-5761.76,-48819.57
201209,13,11,6,2012,9,AZ_East,201209,12.12,13.4,5.48,07,2012-09-30T00:00:00Z,95108.83,-43057.81,-5761.76,-48819.57
201209,13,11,6,2012,9,AZ_East,201209,10.24,13.88,6.88,08,2012-09-30T00:00:00Z,95108.83,-43057.81,-5761.76,-48819.57
201210,30,1,0,2012,10,AZ_East,201210,25.04,5.56,0.4,04,2012-10-31T00:00:00Z,65978,-5755.41,-2579.91,-8335.32
201210,30,1,0,2012,10,AZ_East,201210,25.76,4.96,0.28,05,2012-10-31T00:00:00Z,65978,-5755.41,-2579.91,-8335.32
201210,30,1,0,2012,10,AZ_East,201210,25.4,5.48,0.12,06,2012-10-31T00:00:00Z,65978,-5755.41,-2579.91,-8335.32
201210,30,1,0,2012,10,AZ_East,201210,26.16,3.64,0.2,07,2012-10-31T00:00:00Z,65978,-5755.41,-2579.91,-8335.32
201210,30,1,0,2012,10,AZ_East,201210,27.24,3.44,0.32,08,2012-10-31T00:00:00Z,65978,-5755.41,-2579.91,-8335.32
201306,29,1,0,2013,6,AZ_East,201306,25.16,4.36,0.48,04,2013-06-30T00:00:00Z,4036.7,-54558.23,-7200.7,-61758.93
201306,29,1,0,2013,6,AZ_East,201306,25.84,3.64,0.52,05,2013-06-30T00:00:00Z,4036.7,-54558.23,-7200.7,-61758.93
201306,29,1,0,2013,6,AZ_East,201306,26.04,3.52,0.44,06,2013-06-30T00:00:00Z,4036.7,-54558.23,-7200.7,-61758.93
201307,0,9,22,2013,7,AZ_East,201307,6.08,14.6,10.32,04,2013-07-31T00:00:00Z,98568.65,-23696.21,-7250.56,-30946.77
201307,0,9,22,2013,7,AZ_East,201307,6.6,15.76,8.64,05,2013-07-31T00:00:00Z,98568.65,-23696.21,-7250.56,-30946.77
201307,0,9,22,2013,7,AZ_East,201307,4.4,18.28,8.32,06,2013-07-31T00:00:00Z,98568.65,-23696.21,-7250.56,-30946.77
201307,0,9,22,2013,7,AZ_East,201307,0.88,17.64,11.48,07,2013-07-31T00:00:00Z,98568.65,-23696.21,-7250.56,-30946.77
201308,1,16,14,2013,8,AZ_East,201308,0.8,11.8,18.4,04,2013-08-31T00:00:00Z,118256.34,-14442.47,3330.5,-11111.97
201308,1,16,14,2013,8,AZ_East,201308,0.8,12.08,18.12,05,2013-08-31T00:00:00Z,118256.34,-14442.47,3330.5,-11111.97
201308,1,16,14,2013,8,AZ_East,201308,1,13.84,16.16,06,2013-08-31T00:00:00Z,118256.34,-14442.47,3330.5,-11111.97
201308,1,16,14,2013,8,AZ_East,201308,2.08,13.72,15.2,07,2013-08-31T00:00:00Z,118256.34,-14442.47,3330.5,-11111.97
201308,1,16,14,2013,8,AZ_East,201308,6.84,21,2.16,08,2013-08-31T00:00:00Z,118256.34,-14442.47,3330.5,-11111.97
201309,8,6,16,2013,9,AZ_East,201309,7.6,13.68,8.72,04,2013-09-30T00:00:00Z,153554.92,-36350.12,-2950.71,-39300.83
201309,8,6,16,2013,9,AZ_East,201309,7.04,15.72,7.24,05,2013-09-30T00:00:00Z,153554.92,-36350.12,-2950.71,-39300.83
201309,8,6,16,2013,9,AZ_East,201309,7.76,15.76,6.48,06,2013-09-30T00:00:00Z,153554.92,-36350.12,-2950.71,-39300.83
201309,8,6,16,2013,9,AZ_East,201309,10.68,14.72,5.6,07,2013-09-30T00:00:00Z,153554.92,-36350.12,-2950.71,-39300.83
201309,8,6,16,2013,9,AZ_East,201309,10.64,14.56,5.8,08,2013-09-30T00:00:00Z,153554.92,-36350.12,-2950.71,-39300.83
201310,31,0,0,2013,10,AZ_East,201310,24.48,6.08,0.44,04,2013-10-31T00:00:00Z,49428.17,-10251.5,11360.07,1108.5699999999997
201310,31,0,0,2013,10,AZ_East,201310,25.84,4.56,0.6,05,2013-10-31T00:00:00Z,49428.17,-10251.5,11360.07,1108.5699999999997
201310,31,0,0,2013,10,AZ_East,201310,26.2,4.44,0.36,06,2013-10-31T00:00:00Z,49428.17,-10251.5,11360.07,1108.5699999999997
201310,31,0,0,2013,10,AZ_East,201310,25.56,4.16,0.28,07,2013-10-31T00:00:00Z,49428.17,-10251.5,11360.07,1108.5699999999997
201310,31,0,0,2013,10,AZ_East,201310,23.32,6.88,0.8,08,2013-10-31T00:00:00Z,49428.17,-10251.5,11360.07,1108.5699999999997
201406,30,0,0,2014,6,AZ_East,201406,24.2,5,0.8,04,2014-06-30T00:00:00Z,12699.76,-68587.0014906,-738.512398677,-69325.513889277
201406,30,0,0,2014,6,AZ_East,201406,22.2,6.28,1.52,05,2014-06-30T00:00:00Z,12699.76,-68587.0014906,-738.512398677,-69325.513889277
201406,30,0,0,2014,6,AZ_East,201406,27.6,2.12,0.28,06,2014-06-30T00:00:00Z,12699.76,-68587.0014906,-738.512398677,-69325.513889277
201407,1,12,18,2014,7,AZ_East,201407,4.36,14.44,12.2,04,2014-07-31T00:00:00Z,40172.39,-7182.90088641,-12224.7933908,-19407.69427721
201407,1,12,18,2014,7,AZ_East,201407,4.44,15.76,10.8,05,2014-07-31T00:00:00Z,40172.39,-7182.90088641,-12224.7933908,-19407.69427721
201407,1,12,18,2014,7,AZ_East,201407,6.08,13.92,11,06,2014-07-31T00:00:00Z,40172.39,-7182.90088641,-12224.7933908,-19407.69427721
201407,1,12,18,2014,7,AZ_East,201407,3.12,14.04,12.84,07,2014-07-31T00:00:00Z,40172.39,-7182.90088641,-12224.7933908,-19407.69427721
201408,2,13,16,2014,8,AZ_East,201408,1.64,12.04,17.32,04,2014-08-31T00:00:00Z,100026.33,-5314.75644582,10576.9677696,5262.2113237799995
201408,2,13,16,2014,8,AZ_East,201408,1.56,15.08,14.36,05,2014-08-31T00:00:00Z,100026.33,-5314.75644582,10576.9677696,5262.2113237799995
201408,2,13,16,2014,8,AZ_East,201408,0.52,11.92,18.56,06,2014-08-31T00:00:00Z,100026.33,-5314.75644582,10576.9677696,5262.2113237799995
201408,2,13,16,2014,8,AZ_East,201408,1.68,14.08,15.24,07,2014-08-31T00:00:00Z,100026.33,-5314.75644582,10576.9677696,5262.2113237799995
201408,2,13,16,2014,8,AZ_East,201408,0.84,13.84,15.32,08,2014-08-31T00:00:00Z,100026.33,-5314.75644582,10576.9677696,5262.2113237799995
201409,4,13,13,2014,9,AZ_East,201409,6.56,14.88,8.56,04,2014-09-30T00:00:00Z,137970.62,-18872.8240509,5573.26446479,-13299.55958611
201409,4,13,13,2014,9,AZ_East,201409,7.24,16.16,6.6,05,2014-09-30T00:00:00Z,137970.62,-18872.8240509,5573.26446479,-13299.55958611
201409,4,13,13,2014,9,AZ_East,201409,6.16,15.64,8.2,06,2014-09-30T00:00:00Z,137970.62,-18872.8240509,5573.26446479,-13299.55958611
201409,4,13,13,2014,9,AZ_East,201409,7.32,15.88,7.8,07,2014-09-30T00:00:00Z,137970.62,-18872.8240509,5573.26446479,-13299.55958611
201409,4,13,13,2014,9,AZ_East,201409,6.36,15.36,9.28,08,2014-09-30T00:00:00Z,137970.62,-18872.8240509,5573.26446479,-13299.55958611
201410,23,8,0,2014,10,AZ_East,201410,20.08,9.96,0.96,04,2014-10-31T00:00:00Z,78586.64,-12699.8988852,13284.3884321,584.4895469000003
201410,23,8,0,2014,10,AZ_East,201410,23,7.44,0.56,05,2014-10-31T00:00:00Z,78586.64,-12699.8988852,13284.3884321,584.4895469000003
201410,23,8,0,2014,10,AZ_East,201410,21.2,8.84,0.96,06,2014-10-31T00:00:00Z,78586.64,-12699.8988852,13284.3884321,584.4895469000003
201410,23,8,0,2014,10,AZ_East,201410,22.64,6.76,0.6,07,2014-10-31T00:00:00Z,78586.64,-12699.8988852,13284.3884321,584.4895469000003
201410,23,8,0,2014,10,AZ_East,201410,21.56,8.32,1.12,08,2014-10-31T00:00:00Z,78586.64,-12699.8988852,13284.3884321,584.4895469000003
201506,12,16,2,2015,6,AZ_East,201506,26.2,3.44,0.36,04,2015-06-30T00:00:00Z,18740.01,-37685.12,2277.76,-35407.36
201506,12,16,2,2015,6,AZ_East,201506,23.48,6,0.52,05,2015-06-30T00:00:00Z,18740.01,-37685.12,2277.76,-35407.36
201506,12,16,2,2015,6,AZ_East,201506,20.44,8.6,0.96,06,2015-06-30T00:00:00Z,18740.01,-37685.12,2277.76,-35407.36
201507,0,18,13,2015,7,AZ_East,201507,6,13.92,11.08,04,2015-07-31T00:00:00Z,66983.22,-15904.4,-2503.35,-18407.75
201507,0,18,13,2015,7,AZ_East,201507,7.64,13.92,9.44,05,2015-07-31T00:00:00Z,66983.22,-15904.4,-2503.35,-18407.75
201507,0,18,13,2015,7,AZ_East,201507,2.88,16.76,11.36,06,2015-07-31T00:00:00Z,66983.22,-15904.4,-2503.35,-18407.75
201507,0,18,13,2015,7,AZ_East,201507,0.76,18.28,10.96,07,2015-07-31T00:00:00Z,66983.22,-15904.4,-2503.35,-18407.75
201508,0,17,14,2015,8,AZ_East,201508,0.8,13.36,16.84,04,2015-08-31T00:00:00Z,101896.04,-20150.96,-7422.23,-27573.19
201508,0,17,14,2015,8,AZ_East,201508,2.12,13.52,15.36,05,2015-08-31T00:00:00Z,101896.04,-20150.96,-7422.23,-27573.19
201508,0,17,14,2015,8,AZ_East,201508,1,10.96,19.04,06,2015-08-31T00:00:00Z,101896.04,-20150.96,-7422.23,-27573.19
201508,0,17,14,2015,8,AZ_East,201508,0.76,10.24,20,07,2015-08-31T00:00:00Z,101896.04,-20150.96,-7422.23,-27573.19
201508,0,17,14,2015,8,AZ_East,201508,3.56,19.24,7.2,08,2015-08-31T00:00:00Z,101896.04,-20150.96,-7422.23,-27573.19
201509,0,28,2,2015,9,AZ_East,201509,5.04,16.04,8.92,04,2015-09-30T00:00:00Z,70825.21,-16681.64,6704.91,-9976.73
201509,0,28,2,2015,9,AZ_East,201509,7.92,14.6,7.48,05,2015-09-30T00:00:00Z,70825.21,-16681.64,6704.91,-9976.73
201509,0,28,2,2015,9,AZ_East,201509,5.92,15.64,8.44,06,2015-09-30T00:00:00Z,70825.21,-16681.64,6704.91,-9976.73
201509,0,28,2,2015,9,AZ_East,201509,5.72,16.24,9.04,07,2015-09-30T00:00:00Z,70825.21,-16681.64,6704.91,-9976.73
201509,0,28,2,2015,9,AZ_East,201509,4.08,15.72,11.2,08,2015-09-30T00:00:00Z,70825.21,-16681.64,6704.91,-9976.73
201510,13,15,3,2015,10,AZ_East,201510,21.4,8.84,0.76,04,2015-10-31T00:00:00Z,128268.07,-3167.77,-1076.23,-4244
201510,13,15,3,2015,10,AZ_East,201510,19.68,9.72,1.6,05,2015-10-31T00:00:00Z,128268.07,-3167.77,-1076.23,-4244
201510,13,15,3,2015,10,AZ_East,201510,18.68,10.52,1.8,06,2015-10-31T00:00:00Z,128268.07,-3167.77,-1076.23,-4244
201510,13,15,3,2015,10,AZ_East,201510,20.32,8.36,1.32,07,2015-10-31T00:00:00Z,128268.07,-3167.77,-1076.23,-4244
201510,13,15,3,2015,10,AZ_East,201510,19.72,9.8,1.48,08,2015-10-31T00:00:00Z,128268.07,-3167.77,-1076.23,-4244
201606,17,12,1,2016,6,AZ_East,201606,23.88,5.68,0.44,04,2016-06-30T00:00:00Z,16754.25,-32256.477529256,-1248.81731933827,-33505.29484859427
201606,17,12,1,2016,6,AZ_East,201606,21.48,7.4,1.12,05,2016-06-30T00:00:00Z,16754.25,-32256.477529256,-1248.81731933827,-33505.29484859427
201606,17,12,1,2016,6,AZ_East,201606,23.44,6.2,0.36,06,2016-06-30T00:00:00Z,16754.25,-32256.477529256,-1248.81731933827,-33505.29484859427
201607,9,15,7,2016,7,AZ_East,201607,5.96,14.2,10.84,04,2016-07-31T00:00:00Z,57094.99,-28589.6416771238,-440.501543999464,-29030.143221123264
201607,9,15,7,2016,7,AZ_East,201607,2.52,13.72,14.76,05,2016-07-31T00:00:00Z,57094.99,-28589.6416771238,-440.501543999464,-29030.143221123264
201607,9,15,7,2016,7,AZ_East,201607,4.36,15.44,11.2,06,2016-07-31T00:00:00Z,57094.99,-28589.6416771238,-440.501543999464,-29030.143221123264
201607,9,15,7,2016,7,AZ_East,201607,10.84,12.08,7.08,07,2016-07-31T00:00:00Z,57094.99,-28589.6416771238,-440.501543999464,-29030.143221123264
201608,0,22,9,2016,8,AZ_East,201608,0.64,10.84,19.52,04,2016-08-31T00:00:00Z,94480.08,-29148.2685222148,-2723.61988218132,-31871.88840439612
201608,0,22,9,2016,8,AZ_East,201608,1.08,10.36,19.56,05,2016-08-31T00:00:00Z,94480.08,-29148.2685222148,-2723.61988218132,-31871.88840439612
201608,0,22,9,2016,8,AZ_East,201608,0.72,12.6,17.68,06,2016-08-31T00:00:00Z,94480.08,-29148.2685222148,-2723.61988218132,-31871.88840439612
201608,0,22,9,2016,8,AZ_East,201608,1.52,14.84,14.64,07,2016-08-31T00:00:00Z,94480.08,-29148.2685222148,-2723.61988218132,-31871.88840439612
201608,0,22,9,2016,8,AZ_East,201608,0.84,12.28,16.88,08,2016-08-31T00:00:00Z,94480.08,-29148.2685222148,-2723.61988218132,-31871.88840439612
201609,9,17,4,2016,9,AZ_East,201609,5.12,16.44,8.44,04,2016-09-30T00:00:00Z,86100.14,-22602.5933135537,-379.02981454507,-22981.62312809877
201609,9,17,4,2016,9,AZ_East,201609,6.92,16.2,6.88,05,2016-09-30T00:00:00Z,86100.14,-22602.5933135537,-379.02981454507,-22981.62312809877
201609,9,17,4,2016,9,AZ_East,201609,6.56,15.52,7.92,06,2016-09-30T00:00:00Z,86100.14,-22602.5933135537,-379.02981454507,-22981.62312809877
201609,9,17,4,2016,9,AZ_East,201609,9.2,14.52,7.28,07,2016-09-30T00:00:00Z,86100.14,-22602.5933135537,-379.02981454507,-22981.62312809877
201609,9,17,4,2016,9,AZ_East,201609,8.32,15,7.68,08,2016-09-30T00:00:00Z,86100.14,-22602.5933135537,-379.02981454507,-22981.62312809877
201610,22,9,0,2016,10,AZ_East,201610,22.72,6.68,1.6,04,2016-10-31T00:00:00Z,88862.78,-24611.9596317852,6739.29527907478,-17872.66435271042
201610,22,9,0,2016,10,AZ_East,201610,22.28,7.64,1.08,05,2016-10-31T00:00:00Z,88862.78,-24611.9596317852,6739.29527907478,-17872.66435271042
201610,22,9,0,2016,10,AZ_East,201610,26.12,4.64,0.24,06,2016-10-31T00:00:00Z,88862.78,-24611.9596317852,6739.29527907478,-17872.66435271042
201610,22,9,0,2016,10,AZ_East,201610,25,4.92,0.08,07,2016-10-31T00:00:00Z,88862.78,-24611.9596317852,6739.29527907478,-17872.66435271042
201610,22,9,0,2016,10,AZ_East,201610,25.68,5.2,0.12,08,2016-10-31T00:00:00Z,88862.78,-24611.9596317852,6739.29527907478,-17872.66435271042
201706,26,4,0,2017,6,AZ_East,201706,25.44,3.96,0.6,04,2017-06-30T00:00:00Z,19128.92,-61973.27,4036.69,-57936.579999999994
201706,26,4,0,2017,6,AZ_East,201706,24.76,4.32,0.92,05,2017-06-30T00:00:00Z,19128.92,-61973.27,4036.69,-57936.579999999994
201706,26,4,0,2017,6,AZ_East,201706,23.08,6.52,0.4,06,2017-06-30T00:00:00Z,19128.92,-61973.27,4036.69,-57936.579999999994
201707,5,4,22,2017,7,AZ_East,201707,6.24,15.2,9.56,04,2017-07-31T00:00:00Z,75407.25,-42296.23,8324.91,-33971.32000000001
201707,5,4,22,2017,7,AZ_East,201707,4.76,15.68,10.56,05,2017-07-31T00:00:00Z,75407.25,-42296.23,8324.91,-33971.32000000001
201707,5,4,22,2017,7,AZ_East,201707,6.44,14.88,9.68,06,2017-07-31T00:00:00Z,75407.25,-42296.23,8324.91,-33971.32000000001
201707,5,4,22,2017,7,AZ_East,201707,6.68,13.92,9.4,07,2017-07-31T00:00:00Z,75407.25,-42296.23,8324.91,-33971.32000000001
201708,2,18,11,2017,8,AZ_East,201708,1.08,13.24,16.68,04,2017-08-31T00:00:00Z,81932.43,-38092.15,13542.99,-24549.160000000003
201708,2,18,11,2017,8,AZ_East,201708,0.68,12.44,17.88,05,2017-08-31T00:00:00Z,81932.43,-38092.15,13542.99,-24549.160000000003
201708,2,18,11,2017,8,AZ_East,201708,1.68,15.72,13.6,06,2017-08-31T00:00:00Z,81932.43,-38092.15,13542.99,-24549.160000000003
201708,2,18,11,2017,8,AZ_East,201708,1.76,14.36,14.88,07,2017-08-31T00:00:00Z,81932.43,-38092.15,13542.99,-24549.160000000003
201708,2,18,11,2017,8,AZ_East,201708,1.52,16.04,12.44,08,2017-08-31T00:00:00Z,81932.43,-38092.15,13542.99,-24549.160000000003
201709,11,16,3,2017,9,AZ_East,201709,7.68,16,6.32,04,2017-09-30T00:00:00Z,68584.34,-9042.27,-5861.42,-14903.69
201709,11,16,3,2017,9,AZ_East,201709,9.6,14.04,6.36,05,2017-09-30T00:00:00Z,68584.34,-9042.27,-5861.42,-14903.69
201709,11,16,3,2017,9,AZ_East,201709,7.04,16.08,6.88,06,2017-09-30T00:00:00Z,68584.34,-9042.27,-5861.42,-14903.69
201709,11,16,3,2017,9,AZ_East,201709,11.88,15.48,3.64,07,2017-09-30T00:00:00Z,68584.34,-9042.27,-5861.42,-14903.69
201709,11,16,3,2017,9,AZ_East,201709,8.48,16,6.52,08,2017-09-30T00:00:00Z,68584.34,-9042.27,-5861.42,-14903.69
201710,27,4,0,2017,10,AZ_East,201710,22.52,6.96,1.52,04,2017-10-31T00:00:00Z,55098.8,-27147.86,7246.49,-19901.370000000003
201710,27,4,0,2017,10,AZ_East,201710,24.72,5.48,0.8,05,2017-10-31T00:00:00Z,55098.8,-27147.86,7246.49,-19901.370000000003
201710,27,4,0,2017,10,AZ_East,201710,24.28,6.24,0.48,06,2017-10-31T00:00:00Z,55098.8,-27147.86,7246.49,-19901.370000000003
201710,27,4,0,2017,10,AZ_East,201710,24.24,5.4,0.36,07,2017-10-31T00:00:00Z,55098.8,-27147.86,7246.49,-19901.370000000003
201710,27,4,0,2017,10,AZ_East,201710,23.84,6.2,0.96,08,2017-10-31T00:00:00Z,55098.8,-27147.86,7246.49,-19901.370000000003
201806,27,3,0,2018,6,AZ_East,201806,22.08,6.84,1.08,04,2018-06-30T00:00:00Z,28947.62,-67340.49,3102.41,-64238.08
201806,27,3,0,2018,6,AZ_East,201806,20.94,7.69,1.37,05,2018-06-30T00:00:00Z,28947.62,-67340.49,3102.41,-64238.08
201806,27,3,0,2018,6,AZ_East,201806,21.96,6.84,1.2,06,2018-06-30T00:00:00Z,28947.62,-67340.49,3102.41,-64238.08
201807,5,6,20,2018,7,AZ_East,201807,3.35,16.94,10.71,04,2018-07-31T00:00:00Z,93241.74,-41686.94,4456.91,-37230.03
201807,5,6,20,2018,7,AZ_East,201807,2.41,16,12.59,05,2018-07-31T00:00:00Z,93241.74,-41686.94,4456.91,-37230.03
201807,5,6,20,2018,7,AZ_East,201807,2.53,15.61,12.86,06,2018-07-31T00:00:00Z,93241.74,-41686.94,4456.91,-37230.03
201807,5,6,20,2018,7,AZ_East,201807,5.75,12.51,11.75,07,2018-07-31T00:00:00Z,93241.74,-41686.94,4456.91,-37230.03
201808,2,14,15,2018,8,AZ_East,201808,1.08,11.63,18.29,04,2018-08-31T00:00:00Z,61353.16,-34067.01,738.07,-33328.94
201808,2,14,15,2018,8,AZ_East,201808,0.9,11.71,18.39,05,2018-08-31T00:00:00Z,61353.16,-34067.01,738.07,-33328.94
201808,2,14,15,2018,8,AZ_East,201808,0.47,11.25,19.27,06,2018-08-31T00:00:00Z,61353.16,-34067.01,738.07,-33328.94
201808,2,14,15,2018,8,AZ_East,201808,1.27,15.1,14.63,07,2018-08-31T00:00:00Z,61353.16,-34067.01,738.07,-33328.94
201808,2,14,15,2018,8,AZ_East,201808,1.67,15.2,13.14,08,2018-08-31T00:00:00Z,61353.16,-34067.01,738.07,-33328.94
