lead_date,dry.for,normal.for,monsoon.for,lead_month,Year,region,Month,YYYYMM,dry.obs,normal.obs,monsoon.obs,Glen_Hoover,Parker_Imperial
201109,12.36,13.96,4.68,07,2011,AZ_West,9,201109,14,10,6,93872.13,-30253.87
201110,25.28,4.64,0.08,07,2011,AZ_West,10,201110,26,4,1,80503.68,-27032.55
201108,6.6,15.08,8.32,08,2011,AZ_West,8,201108,3,20,8,81002.82,-39458.29
201109,14.88,11.44,4.68,08,2011,AZ_West,9,201109,14,10,6,93872.13,-30253.87
201110,24.84,5.76,0.4,08,2011,AZ_West,10,201110,26,4,1,80503.68,-27032.55
201206,25.32,4.44,0.24,04,2012,AZ_West,6,201206,28,2,0,9875.72,-57331.83
201207,6.6,16.56,7.84,04,2012,AZ_West,7,201207,2,18,11,53879.26,-17894.65
201208,2.04,14.24,14.72,04,2012,AZ_West,8,201208,0,16,15,153992.24,-23445.79
201209,8.2,14.76,7.04,04,2012,AZ_West,9,201209,14,10,6,95108.83,-43057.81
201210,21.44,8.52,1.04,04,2012,AZ_West,10,201210,30,1,0,65978,-5755.41
201206,24.96,4.32,0.72,05,2012,AZ_West,6,201206,28,2,0,9875.72,-57331.83
201207,6.28,15.24,9.48,05,2012,AZ_West,7,201207,2,18,11,53879.26,-17894.65
201208,2.68,14.4,13.92,05,2012,AZ_West,8,201208,0,16,15,153992.24,-23445.79
201209,10.72,12.04,7.24,05,2012,AZ_West,9,201209,14,10,6,95108.83,-43057.81
201210,23.6,6.92,0.48,05,2012,AZ_West,10,201210,30,1,0,65978,-5755.41
201206,27,2.76,0.24,06,2012,AZ_West,6,201206,28,2,0,9875.72,-57331.83
201207,6.8,15.64,8.56,06,2012,AZ_West,7,201207,2,18,11,53879.26,-17894.65
201208,2.96,13.16,14.88,06,2012,AZ_West,8,201208,0,16,15,153992.24,-23445.79
201209,10.8,13.04,6.16,06,2012,AZ_West,9,201209,14,10,6,95108.83,-43057.81
201210,23.32,7.16,0.52,06,2012,AZ_West,10,201210,30,1,0,65978,-5755.41
201207,6.36,14.56,9.08,07,2012,AZ_West,7,201207,2,18,11,53879.26,-17894.65
201208,4.96,16.92,9.12,07,2012,AZ_West,8,201208,0,16,15,153992.24,-23445.79
201209,14.12,12.04,4.84,07,2012,AZ_West,9,201209,14,10,6,95108.83,-43057.81
201210,24.36,5.16,0.48,07,2012,AZ_West,10,201210,30,1,0,65978,-5755.41
201208,1.6,16.28,12.12,08,2012,AZ_West,8,201208,0,16,15,153992.24,-23445.79
201209,11.6,12.28,7.12,08,2012,AZ_West,9,201209,14,10,6,95108.83,-43057.81
201210,23.8,6.64,0.56,08,2012,AZ_West,10,201210,30,1,0,65978,-5755.41
201306,25.44,4.16,0.4,04,2013,AZ_West,6,201306,30,0,0,4036.7,-54558.23
201307,7.2,14.84,8.96,04,2013,AZ_West,7,201307,0,16,15,98568.65,-23696.21
201308,1.96,12.44,16.6,04,2013,AZ_West,8,201308,2,18,11,118256.34,-14442.47
201309,8.28,13.76,7.96,04,2013,AZ_West,9,201309,7,6,17,153554.92,-36350.12
201310,20.68,9.16,1.16,04,2013,AZ_West,10,201310,30,1,0,49428.17,-10251.5
201306,25.24,4.12,0.64,05,2013,AZ_West,6,201306,30,0,0,4036.7,-54558.23
201307,9.68,13.8,7.52,05,2013,AZ_West,7,201307,0,16,15,98568.65,-23696.21
201308,2.16,13.28,15.56,05,2013,AZ_West,8,201308,2,18,11,118256.34,-14442.47
201309,7,15.76,7.24,05,2013,AZ_West,9,201309,7,6,17,153554.92,-36350.12
201310,23.6,6.64,0.76,05,2013,AZ_West,10,201310,30,1,0,49428.17,-10251.5
201306,26.68,3,0.32,06,2013,AZ_West,6,201306,30,0,0,4036.7,-54558.23
201307,6.64,16.64,7.72,06,2013,AZ_West,7,201307,0,16,15,98568.65,-23696.21
201308,2.08,13.92,15,06,2013,AZ_West,8,201308,2,18,11,118256.34,-14442.47
201309,8.16,15.24,6.6,06,2013,AZ_West,9,201309,7,6,17,153554.92,-36350.12
201310,21.96,8.44,0.6,06,2013,AZ_West,10,201310,30,1,0,49428.17,-10251.5
201307,2.32,17.68,10,07,2013,AZ_West,7,201307,0,16,15,98568.65,-23696.21
201308,3.76,13.44,13.8,07,2013,AZ_West,8,201308,2,18,11,118256.34,-14442.47
201309,10.24,15.08,5.68,07,2013,AZ_West,9,201309,7,6,17,153554.92,-36350.12
201310,22.72,6.8,0.48,07,2013,AZ_West,10,201310,30,1,0,49428.17,-10251.5
201308,9.32,19.48,1.2,08,2013,AZ_West,8,201308,2,18,11,118256.34,-14442.47
201309,11.52,13.24,6.24,08,2013,AZ_West,9,201309,7,6,17,153554.92,-36350.12
201310,19.8,9.64,1.56,08,2013,AZ_West,10,201310,30,1,0,49428.17,-10251.5
201406,23.04,6,0.96,04,2014,AZ_West,6,201406,30,0,0,12699.76,-68587.0014906
201407,5.56,15.44,10,04,2014,AZ_West,7,201407,2,19,10,40172.39,-7182.90088641
201408,2.52,13.72,14.76,04,2014,AZ_West,8,201408,3,17,11,100026.33,-5314.75644582
201409,6.76,13.56,9.68,04,2014,AZ_West,9,201409,4,10,16,137970.62,-18872.8240509
201410,16.68,12.04,2.28,04,2014,AZ_West,10,201410,19,12,0,78586.64,-12699.8988852
201406,22.08,6.76,1.16,05,2014,AZ_West,6,201406,30,0,0,12699.76,-68587.0014906
201407,6.24,15.92,8.84,05,2014,AZ_West,7,201407,2,19,10,40172.39,-7182.90088641
201408,2.92,15.2,12.88,05,2014,AZ_West,8,201408,3,17,11,100026.33,-5314.75644582
201409,7.04,15.64,7.32,05,2014,AZ_West,9,201409,4,10,16,137970.62,-18872.8240509
201410,19.96,10.36,0.68,05,2014,AZ_West,10,201410,19,12,0,78586.64,-12699.8988852
201406,26,3.76,0.24,06,2014,AZ_West,6,201406,30,0,0,12699.76,-68587.0014906
201407,6.72,14.12,10.16,06,2014,AZ_West,7,201407,2,19,10,40172.39,-7182.90088641
201408,1.6,13.12,16.28,06,2014,AZ_West,8,201408,3,17,11,100026.33,-5314.75644582
201409,5.72,16.36,7.92,06,2014,AZ_West,9,201409,4,10,16,137970.62,-18872.8240509
201410,18.56,10.8,1.64,06,2014,AZ_West,10,201410,19,12,0,78586.64,-12699.8988852
201407,4.44,14.32,11.24,07,2014,AZ_West,7,201407,2,19,10,40172.39,-7182.90088641
201408,2.04,15.04,13.92,07,2014,AZ_West,8,201408,3,17,11,100026.33,-5314.75644582
201409,6.48,15.6,8.92,07,2014,AZ_West,9,201409,4,10,16,137970.62,-18872.8240509
201410,18.56,10.16,1.28,07,2014,AZ_West,10,201410,19,12,0,78586.64,-12699.8988852
201408,0.72,14.24,15.04,08,2014,AZ_West,8,201408,3,17,11,100026.33,-5314.75644582
201409,7.56,15,8.44,08,2014,AZ_West,9,201409,4,10,16,137970.62,-18872.8240509
201410,17.6,10.88,2.52,08,2014,AZ_West,10,201410,19,12,0,78586.64,-12699.8988852
201506,24.92,4.76,0.32,04,2015,AZ_West,6,201506,13,15,2,18740.01,-37685.12
201507,7.2,14.08,9.72,04,2015,AZ_West,7,201507,0,24,7,66983.22,-15904.4
201508,1.48,14.2,15.32,04,2015,AZ_West,8,201508,1,17,13,101896.04,-20150.96
201509,4.08,16.36,9.56,04,2015,AZ_West,9,201509,0,26,4,70825.21,-16681.64
201510,17.12,12.6,1.28,04,2015,AZ_West,10,201510,7,21,3,128268.07,-3167.77
201506,23.12,6.2,0.68,05,2015,AZ_West,6,201506,13,15,2,18740.01,-37685.12
201507,8.52,13.84,8.64,05,2015,AZ_West,7,201507,0,24,7,66983.22,-15904.4
201508,3.12,14.28,13.6,05,2015,AZ_West,8,201508,1,17,13,101896.04,-20150.96
201509,7.64,14.2,8.16,05,2015,AZ_West,9,201509,0,26,4,70825.21,-16681.64
201510,17.76,11.08,2.16,05,2015,AZ_West,10,201510,7,21,3,128268.07,-3167.77
201506,19.16,9.88,0.96,06,2015,AZ_West,6,201506,13,15,2,18740.01,-37685.12
201507,4.24,17.2,9.56,06,2015,AZ_West,7,201507,0,24,7,66983.22,-15904.4
201508,1.76,12.44,16.8,06,2015,AZ_West,8,201508,1,17,13,101896.04,-20150.96
201509,5.48,14.84,9.68,06,2015,AZ_West,9,201509,0,26,4,70825.21,-16681.64
201510,16,11.36,3.64,06,2015,AZ_West,10,201510,7,21,3,128268.07,-3167.77
201507,1.52,16.28,12.2,07,2015,AZ_West,7,201507,0,24,7,66983.22,-15904.4
201508,1.56,11.72,17.72,07,2015,AZ_West,8,201508,1,17,13,101896.04,-20150.96
201509,5.12,15.6,10.28,07,2015,AZ_West,9,201509,0,26,4,70825.21,-16681.64
201510,16.6,10.88,2.52,07,2015,AZ_West,10,201510,7,21,3,128268.07,-3167.77
201508,5.88,17.96,6.16,08,2015,AZ_West,8,201508,1,17,13,101896.04,-20150.96
201509,3.76,15.24,12,08,2015,AZ_West,9,201509,0,26,4,70825.21,-16681.64
201510,15.16,12.96,2.88,08,2015,AZ_West,10,201510,7,21,3,128268.07,-3167.77
201606,22.36,7,0.64,04,2016,AZ_West,6,201606,17,13,0,16754.25,-32256.477529256
201607,7.92,13.36,9.72,04,2016,AZ_West,7,201607,12,18,1,57094.99,-28589.6416771238
201608,1.12,11.76,18.12,04,2016,AZ_West,8,201608,0,25,6,94480.08,-29148.2685222148
201609,5.4,16.08,8.52,04,2016,AZ_West,9,201609,9,17,4,86100.14,-22602.5933135537
201610,19.68,8.6,2.72,04,2016,AZ_West,10,201610,20,10,1,88862.78,-24611.9596317852
201606,20.96,7.92,1.12,05,2016,AZ_West,6,201606,17,13,0,16754.25,-32256.477529256
201607,3.8,14.4,12.8,05,2016,AZ_West,7,201607,12,18,1,57094.99,-28589.6416771238
201608,1.48,11.64,17.88,05,2016,AZ_West,8,201608,0,25,6,94480.08,-29148.2685222148
201609,7.36,14.72,7.92,05,2016,AZ_West,9,201609,9,17,4,86100.14,-22602.5933135537
201610,19.64,9.56,1.8,05,2016,AZ_West,10,201610,20,10,1,88862.78,-24611.9596317852
201606,24.04,5.68,0.28,06,2016,AZ_West,6,201606,17,13,0,16754.25,-32256.477529256
201607,4.92,16.6,9.48,06,2016,AZ_West,7,201607,12,18,1,57094.99,-28589.6416771238
201608,2,13.4,15.6,06,2016,AZ_West,8,201608,0,25,6,94480.08,-29148.2685222148
201609,5.88,15.96,8.16,06,2016,AZ_West,9,201609,9,17,4,86100.14,-22602.5933135537
201610,22.92,7.68,0.4,06,2016,AZ_West,10,201610,20,10,1,88862.78,-24611.9596317852
201607,12.2,12.32,5.48,07,2016,AZ_West,7,201607,12,18,1,57094.99,-28589.6416771238
201608,2.44,14.36,14.2,07,2016,AZ_West,8,201608,0,25,6,94480.08,-29148.2685222148
201609,9.64,14.44,6.92,07,2016,AZ_West,9,201609,9,17,4,86100.14,-22602.5933135537
201610,21.32,8.44,0.24,07,2016,AZ_West,10,201610,20,10,1,88862.78,-24611.9596317852
201608,2.24,15.72,12.04,08,2016,AZ_West,8,201608,0,25,6,94480.08,-29148.2685222148
201609,7.84,15.96,7.2,08,2016,AZ_West,9,201609,9,17,4,86100.14,-22602.5933135537
201610,22.04,8.48,0.48,08,2016,AZ_West,10,201610,20,10,1,88862.78,-24611.9596317852
201706,23.96,5.48,0.56,04,2017,AZ_West,6,201706,27,3,0,19128.92,-61973.27
201707,8,13.72,9.28,04,2017,AZ_West,7,201707,5,4,22,75407.25,-42296.23
201708,2.12,13.96,14.92,04,2017,AZ_West,8,201708,0,19,12,81932.43,-38092.15
201709,7.4,16.44,6.16,04,2017,AZ_West,9,201709,6,19,5,68584.34,-9042.27
201710,18.8,9.2,3,04,2017,AZ_West,10,201710,27,4,0,55098.8,-27147.86
201706,23.08,5.96,0.96,05,2017,AZ_West,6,201706,27,3,0,19128.92,-61973.27
201707,6.64,15.28,9.08,05,2017,AZ_West,7,201707,5,4,22,75407.25,-42296.23
201708,1,13.4,16.6,05,2017,AZ_West,8,201708,0,19,12,81932.43,-38092.15
201709,8.48,14.52,7,05,2017,AZ_West,9,201709,6,19,5,68584.34,-9042.27
201710,22.28,7.28,1.44,05,2017,AZ_West,10,201710,27,4,0,55098.8,-27147.86
201706,21.2,8.44,0.36,06,2017,AZ_West,6,201706,27,3,0,19128.92,-61973.27
201707,8.04,14.84,8.12,06,2017,AZ_West,7,201707,5,4,22,75407.25,-42296.23
201708,2.96,15.64,12.4,06,2017,AZ_West,8,201708,0,19,12,81932.43,-38092.15
201709,7.52,15.08,7.4,06,2017,AZ_West,9,201709,6,19,5,68584.34,-9042.27
201710,20.76,9.28,0.96,06,2017,AZ_West,10,201710,27,4,0,55098.8,-27147.86
201707,6.88,14.24,8.88,07,2017,AZ_West,7,201707,5,4,22,75407.25,-42296.23
201708,2.84,13.88,14.28,07,2017,AZ_West,8,201708,0,19,12,81932.43,-38092.15
201709,12.32,15.12,3.56,07,2017,AZ_West,9,201709,6,19,5,68584.34,-9042.27
201710,20.68,8.32,1,07,2017,AZ_West,10,201710,27,4,0,55098.8,-27147.86
201708,2.52,16.04,11.44,08,2017,AZ_West,8,201708,0,19,12,81932.43,-38092.15
201709,8.96,15.56,6.48,08,2017,AZ_West,9,201709,6,19,5,68584.34,-9042.27
201710,19.56,9.56,1.88,08,2017,AZ_West,10,201710,27,4,0,55098.8,-27147.86
201806,22.33,6.59,1.08,04,2018,AZ_West,6,201806,26,3,1,28947.62,-67340.49
201807,4.61,16.75,9.65,04,2018,AZ_West,7,201807,4,8,19,93241.74,-41686.94
201808,1.55,12.75,16.71,04,2018,AZ_West,8,201808,1,16,14,61353.16,-34067.01
201809,6.76,15.98,7.25,04,2018,AZ_West,9,201809,7,23,0,82618.39,-18576.81
201810,18.39,10.63,1.98,04,2018,AZ_West,10,201810,12,16,3,110871.37,-1417.32
201806,20.53,8.24,1.24,05,2018,AZ_West,6,201806,26,3,1,28947.62,-67340.49
201807,4,15.55,11.45,05,2018,AZ_West,7,201807,4,8,19,93241.74,-41686.94
201808,1.61,12.76,16.63,05,2018,AZ_West,8,201808,1,16,14,61353.16,-34067.01
201809,7.69,15.69,6.63,05,2018,AZ_West,9,201809,7,23,0,82618.39,-18576.81
201810,17.22,11.59,2.2,05,2018,AZ_West,10,201810,12,16,3,110871.37,-1417.32
201806,22.37,6.53,1.1,06,2018,AZ_West,6,201806,26,3,1,28947.62,-67340.49
201807,3.35,15.76,11.88,06,2018,AZ_West,7,201807,4,8,19,93241.74,-41686.94
201808,1,11.94,18.06,06,2018,AZ_West,8,201808,1,16,14,61353.16,-34067.01
201809,4.73,15.61,9.67,06,2018,AZ_West,9,201809,7,23,0,82618.39,-18576.81
201810,18.8,10.75,1.45,06,2018,AZ_West,10,201810,12,16,3,110871.37,-1417.32
201807,6.75,12.04,11.22,07,2018,AZ_West,7,201807,4,8,19,93241.74,-41686.94
201808,1.94,15.35,13.71,07,2018,AZ_West,8,201808,1,16,14,61353.16,-34067.01
201809,7.8,16.06,7.14,07,2018,AZ_West,9,201809,7,23,0,82618.39,-18576.81
201810,19.98,9,1.02,07,2018,AZ_West,10,201810,12,16,3,110871.37,-1417.32
201808,2.96,15.16,11.88,08,2018,AZ_West,8,201808,1,16,14,61353.16,-34067.01
201809,7.51,14.82,8.67,08,2018,AZ_West,9,201809,7,23,0,82618.39,-18576.81
201810,16.43,12.63,1.94,08,2018,AZ_West,10,201810,12,16,3,110871.37,-1417.32
201906,22.63,6.9,0.47,04,2019,AZ_West,6,NA,NA,NA,NA,71075.49,-51940.77
201907,6.73,14.8,9.47,04,2019,AZ_West,7,NA,NA,NA,NA,6447.3,-40435.71
201908,2.37,12.43,16.2,04,2019,AZ_West,8,NA,NA,NA,NA,51135.03,-22946.85
201909,6.41,16.14,7.45,04,2019,AZ_West,9,NA,NA,NA,NA,56249.01,-9943.85
201910,17.84,11.29,1.86,04,2019,AZ_West,10,NA,NA,NA,NA,44718.34,-279.74
201906,20.92,8.39,0.69,05,2019,AZ_West,6,NA,NA,NA,NA,71075.49,-51940.77
201907,6.47,14.84,9.69,05,2019,AZ_West,7,NA,NA,NA,NA,6447.3,-40435.71
201908,1.75,15.16,14.1,05,2019,AZ_West,8,NA,NA,NA,NA,51135.03,-22946.85
201909,6.82,15.41,7.76,05,2019,AZ_West,9,NA,NA,NA,NA,56249.01,-9943.85
201910,19.2,10,1.8,05,2019,AZ_West,10,NA,NA,NA,NA,44718.34,-279.74
201906,18.8,10.82,0.37,06,2019,AZ_West,6,NA,NA,NA,NA,71075.49,-51940.77
201907,7.71,14.41,8.88,06,2019,AZ_West,7,NA,NA,NA,NA,6447.3,-40435.71
201908,2.2,15.59,13.22,06,2019,AZ_West,8,NA,NA,NA,NA,51135.03,-22946.85
201909,6.94,16.59,6.47,06,2019,AZ_West,9,NA,NA,NA,NA,56249.01,-9943.85
201910,19.61,10.24,1.16,06,2019,AZ_West,10,NA,NA,NA,NA,44718.34,-279.74
201907,12.51,12.18,5.31,07,2019,AZ_West,7,NA,NA,NA,NA,6447.3,-40435.71
201908,3.18,15.14,12.69,07,2019,AZ_West,8,NA,NA,NA,NA,51135.03,-22946.85
201909,9.02,15.94,6.04,07,2019,AZ_West,9,NA,NA,NA,NA,56249.01,-9943.85
201910,20.14,8.92,0.94,07,2019,AZ_West,10,NA,NA,NA,NA,44718.34,-279.74
201908,2.76,18.65,8.59,08,2019,AZ_West,8,NA,NA,NA,NA,51135.03,-22946.85
201909,6.88,16.43,7.69,08,2019,AZ_West,9,NA,NA,NA,NA,56249.01,-9943.85
201910,17.27,11.96,1.76,08,2019,AZ_West,10,NA,NA,NA,NA,44718.34,-279.74
202006,23.57,5.94,0.49,04,2020,AZ_West,6,NA,NA,NA,NA,21912.2,-45350.13
202007,7.33,13.37,10.29,04,2020,AZ_West,7,NA,NA,NA,NA,21842.14,-24715.37
202008,1.59,13.65,15.76,04,2020,AZ_West,8,NA,NA,NA,NA,56162.86,-56696.56
202009,6.88,15.61,7.51,04,2020,AZ_West,9,NA,NA,NA,NA,54721.77,-20587.31
202010,20.1,9.47,1.43,04,2020,AZ_West,10,NA,NA,NA,NA,45903.32,-4818.92
202006,23.94,5.71,0.35,05,2020,AZ_West,6,NA,NA,NA,NA,21912.2,-45350.13
202007,6.49,15,9.51,05,2020,AZ_West,7,NA,NA,NA,NA,21842.14,-24715.37
202008,1.73,13.92,15.35,05,2020,AZ_West,8,NA,NA,NA,NA,56162.86,-56696.56
202009,8.18,15.12,6.71,05,2020,AZ_West,9,NA,NA,NA,NA,54721.77,-20587.31
202010,20.96,8.98,1.06,05,2020,AZ_West,10,NA,NA,NA,NA,45903.32,-4818.92
202006,24.18,5.37,0.45,06,2020,AZ_West,6,NA,NA,NA,NA,21912.2,-45350.13
202007,6.33,15.49,9.18,06,2020,AZ_West,7,NA,NA,NA,NA,21842.14,-24715.37
202008,1.31,12.98,16.71,06,2020,AZ_West,8,NA,NA,NA,NA,56162.86,-56696.56
202009,6.06,15.55,8.39,06,2020,AZ_West,9,NA,NA,NA,NA,54721.77,-20587.31
202010,20.45,8.9,1.65,06,2020,AZ_West,10,NA,NA,NA,NA,45903.32,-4818.92
202007,13.29,10.22,6.49,07,2020,AZ_West,7,NA,NA,NA,NA,21842.14,-24715.37
202008,2.2,13.82,14.98,07,2020,AZ_West,8,NA,NA,NA,NA,56162.86,-56696.56
202009,9.45,14.96,6.59,07,2020,AZ_West,9,NA,NA,NA,NA,54721.77,-20587.31
202010,22.47,6.86,0.67,07,2020,AZ_West,10,NA,NA,NA,NA,45903.32,-4818.92
202008,11.25,13.59,5.16,08,2020,AZ_West,8,NA,NA,NA,NA,56162.86,-56696.56
202009,10.9,13.35,6.75,08,2020,AZ_West,9,NA,NA,NA,NA,54721.77,-20587.31
202010,20.14,9.57,1.29,08,2020,AZ_West,10,NA,NA,NA,NA,45903.32,-4818.92
202106,23.16,6.06,0.78,04,2021,AZ_West,6,NA,NA,NA,NA,-28975.36,-29283.53
202107,6.24,14.57,10.2,04,2021,AZ_West,7,NA,NA,NA,NA,82418.58,-6071.42
202108,1.43,11.53,18.04,04,2021,AZ_West,8,NA,NA,NA,NA,77165,-5902.85
202109,8.92,14.25,6.82,04,2021,AZ_West,9,NA,NA,NA,NA,48429.99,3623.28
202110,22.22,8,0.78,04,2021,AZ_West,10,NA,NA,NA,NA,90681.65,-4364.67
202106,22.24,6.98,0.78,05,2021,AZ_West,6,NA,NA,NA,NA,-28975.36,-29283.53
202107,6.08,16.1,8.82,05,2021,AZ_West,7,NA,NA,NA,NA,82418.58,-6071.42
202108,1.96,13.51,15.53,05,2021,AZ_West,8,NA,NA,NA,NA,77165,-5902.85
202109,8.12,14.75,7.14,05,2021,AZ_West,9,NA,NA,NA,NA,48429.99,3623.28
202110,22.18,8.16,0.67,05,2021,AZ_West,10,NA,NA,NA,NA,90681.65,-4364.67
202106,26.1,3.69,0.22,06,2021,AZ_West,6,NA,NA,NA,NA,-28975.36,-29283.53
202107,5.45,14.63,10.92,06,2021,AZ_West,7,NA,NA,NA,NA,82418.58,-6071.42
202108,2.67,14.82,13.51,06,2021,AZ_West,8,NA,NA,NA,NA,77165,-5902.85
202109,9.84,13.98,6.18,06,2021,AZ_West,9,NA,NA,NA,NA,48429.99,3623.28
202110,22.24,7.9,0.86,06,2021,AZ_West,10,NA,NA,NA,NA,90681.65,-4364.67
202107,4.27,17.78,7.94,07,2021,AZ_West,7,NA,NA,NA,NA,82418.58,-6071.42
202108,3.57,16.71,10.73,07,2021,AZ_West,8,NA,NA,NA,NA,77165,-5902.85
202109,11.82,12.98,6.2,07,2021,AZ_West,9,NA,NA,NA,NA,48429.99,3623.28
202110,24.18,5.47,0.35,07,2021,AZ_West,10,NA,NA,NA,NA,90681.65,-4364.67
202108,1.96,17.02,11.02,08,2021,AZ_West,8,NA,NA,NA,NA,77165,-5902.85
202109,11.29,13.55,6.16,08,2021,AZ_West,9,NA,NA,NA,NA,48429.99,3623.28
202110,21.12,9.18,0.71,08,2021,AZ_West,10,NA,NA,NA,NA,90681.65,-4364.67
NA,NA,NA,NA,NA,1982,NA,6,198206,29,1,0,29072.46,-22107.29
NA,NA,NA,NA,NA,1982,NA,7,198207,11,11,9,49843.67,-38566.08
NA,NA,NA,NA,NA,1982,NA,8,198208,0,8,23,96565.66,5081.18
NA,NA,NA,NA,NA,1982,NA,9,198209,2,20,8,119014,-4500.06
NA,NA,NA,NA,NA,1982,NA,10,198210,29,2,0,23312.27,771.11
NA,NA,NA,NA,NA,1983,NA,6,198306,28,2,0,-8043.06,-145121.25
NA,NA,NA,NA,NA,1983,NA,7,198307,8,9,14,182779.87,-36480.28
NA,NA,NA,NA,NA,1983,NA,8,198308,0,4,27,144322.97,-16428.77
NA,NA,NA,NA,NA,1983,NA,9,198309,0,15,15,42783.44,-45348.65
NA,NA,NA,NA,NA,1983,NA,10,198310,11,16,4,156332.64,4673.38
NA,NA,NA,NA,NA,1984,NA,6,198406,16,13,1,45321.74,-71817.98
NA,NA,NA,NA,NA,1984,NA,7,198407,0,6,25,209216.43,-38226.96
NA,NA,NA,NA,NA,1984,NA,8,198408,0,4,27,209505.97,-15093.54
NA,NA,NA,NA,NA,1984,NA,9,198409,2,16,12,99646.28,-49987.42
NA,NA,NA,NA,NA,1984,NA,10,198410,22,9,0,124794.3,-43092.38
NA,NA,NA,NA,NA,1985,NA,6,198506,29,1,0,107921.95,-97959.88
NA,NA,NA,NA,NA,1985,NA,7,198507,6,12,13,44979.25,-78781.04
NA,NA,NA,NA,NA,1985,NA,8,198508,4,23,4,-19389.34,-77116.64
NA,NA,NA,NA,NA,1985,NA,9,198509,7,20,3,59352.95,8854.82
NA,NA,NA,NA,NA,1985,NA,10,198510,14,17,0,96410.75,28411.37
NA,NA,NA,NA,NA,1986,NA,6,198606,19,11,0,75914.36,8884.58
NA,NA,NA,NA,NA,1986,NA,7,198607,5,18,8,-71767.43,-21682.31
NA,NA,NA,NA,NA,1986,NA,8,198608,1,14,16,50836.2,-51414.1
NA,NA,NA,NA,NA,1986,NA,9,198609,14,16,0,59920.56,-45326.61
NA,NA,NA,NA,NA,1986,NA,10,198610,22,9,0,106465.79,15293.06
NA,NA,NA,NA,NA,1987,NA,6,198706,22,6,2,74783.19,-38042.71
NA,NA,NA,NA,NA,1987,NA,7,198707,14,9,8,56711.4,-28289.29
NA,NA,NA,NA,NA,1987,NA,8,198708,5,11,15,140162.12,-22390.14
NA,NA,NA,NA,NA,1987,NA,9,198709,15,15,0,65544.69,-12705.14
NA,NA,NA,NA,NA,1987,NA,10,198710,20,8,3,95416.5,7479.29
NA,NA,NA,NA,NA,1988,NA,6,198806,17,2,11,16873.09,-46710.13
NA,NA,NA,NA,NA,1988,NA,7,198807,1,25,5,18525.27,-64233.96
NA,NA,NA,NA,NA,1988,NA,8,198808,0,14,17,71650.84,-5844.88
NA,NA,NA,NA,NA,1988,NA,9,198809,16,13,1,67505.53,-21931.48
NA,NA,NA,NA,NA,1988,NA,10,198810,15,16,0,115658.15,-7488.36
NA,NA,NA,NA,NA,1989,NA,6,198906,30,0,0,13617.63,-50164.26
NA,NA,NA,NA,NA,1989,NA,7,198907,10,13,8,98643.06,-49395.74
NA,NA,NA,NA,NA,1989,NA,8,198908,7,16,8,70994.82,-16213.44
NA,NA,NA,NA,NA,1989,NA,9,198909,16,14,0,82907.4,-11677.81
NA,NA,NA,NA,NA,1989,NA,10,198910,25,6,0,84844.87,-21609.19
NA,NA,NA,NA,NA,1990,NA,6,199006,25,3,2,54042.16,-42654.73
NA,NA,NA,NA,NA,1990,NA,7,199007,3,13,15,20997.49,-44129.83
NA,NA,NA,NA,NA,1990,NA,8,199008,4,20,7,62490.23,-13936.5
NA,NA,NA,NA,NA,1990,NA,9,199009,1,18,11,181016.16,-16454.98
NA,NA,NA,NA,NA,1990,NA,10,199010,24,6,1,40835.16,-2982.92
NA,NA,NA,NA,NA,1991,NA,6,199106,24,6,0,101572.17,-57844.17
NA,NA,NA,NA,NA,1991,NA,7,199107,1,26,4,-2907.88,-48299.95
NA,NA,NA,NA,NA,1991,NA,8,199108,1,18,12,90896.95,-23997.5
NA,NA,NA,NA,NA,1991,NA,9,199109,5,18,7,104963.82,-15520.99
NA,NA,NA,NA,NA,1991,NA,10,199110,29,2,0,59488.23,3169.62
NA,NA,NA,NA,NA,1992,NA,6,199206,23,7,0,10219.47,-49321.27
NA,NA,NA,NA,NA,1992,NA,7,199207,5,17,9,58028.84,-25503.69
NA,NA,NA,NA,NA,1992,NA,8,199208,3,10,18,124713.06,5843.62
NA,NA,NA,NA,NA,1992,NA,9,199209,16,11,3,129278.76,-12745.68
NA,NA,NA,NA,NA,1992,NA,10,199210,21,9,1,106323.26,-15058.04
199306,24.92,4.84,0.24,04,1993,AZ_East,6,199306,17,13,0,28838.35,-51929.76
199307,8.36,15.6,7.04,04,1993,AZ_East,7,199307,9,21,1,-11721.29,-48567.13
199308,2.16,17.64,11.2,04,1993,AZ_East,8,199308,0,19,12,78183.64,-37121.29
199309,11.12,14.76,4.12,04,1993,AZ_East,9,199309,17,11,2,75938.59,-31333.58
199310,26.76,4.2,0.04,04,1993,AZ_East,10,199310,17,13,1,77033.66,-8187.28
199306,24.32,5.2,0.48,05,1993,AZ_East,6,199306,17,13,0,28838.35,-51929.76
199307,6.04,17.24,7.72,05,1993,AZ_East,7,199307,9,21,1,-11721.29,-48567.13
199308,0.92,13,17.08,05,1993,AZ_East,8,199308,0,19,12,78183.64,-37121.29
199309,10.12,14.84,5.04,05,1993,AZ_East,9,199309,17,11,2,75938.59,-31333.58
199310,24.24,6.52,0.24,05,1993,AZ_East,10,199310,17,13,1,77033.66,-8187.28
199306,23.4,6.08,0.52,06,1993,AZ_East,6,199306,17,13,0,28838.35,-51929.76
